word,stage,action,reason,method,source,evidence,confidence,reversible,recheck_queued,category,decided_date
psittacoticest,3,demote_to_invalid,synthetic comparative of 'psittacotic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Medical,2026-08-14
psoriasicer,3,demote_to_invalid,synthetic comparative of 'psoriasic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Medical,2026-08-14
psoriasicest,3,demote_to_invalid,synthetic comparative of 'psoriasic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Medical,2026-08-14
psorophthalmicer,3,demote_to_invalid,synthetic comparative of 'psorophthalmic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Medical,2026-08-14
psorophthalmicest,3,demote_to_invalid,synthetic comparative of 'psorophthalmic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Medical,2026-08-14
psorouser,3,demote_to_invalid,synthetic comparative of 'psorous'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
psorousest,3,demote_to_invalid,synthetic comparative of 'psorous'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
psychicer,3,demote_to_invalid,synthetic comparative of 'psychic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
psychicest,3,demote_to_invalid,synthetic comparative of 'psychic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
psychocognitiver,3,demote_to_invalid,synthetic comparative of 'psychocognitive'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Science,2026-08-14
psychocognitivest,3,demote_to_invalid,synthetic comparative of 'psychocognitive'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Science,2026-08-14
psychoculturaler,3,demote_to_invalid,synthetic comparative of 'psychocultural'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Science,2026-08-14
psychoculturalest,3,demote_to_invalid,synthetic comparative of 'psychocultural'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Science,2026-08-14
psychodramaticer,3,demote_to_invalid,synthetic comparative of 'psychodramatic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Science,2026-08-14
psychodramaticest,3,demote_to_invalid,synthetic comparative of 'psychodramatic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Science,2026-08-14
psychodynamicer,3,demote_to_invalid,synthetic comparative of 'psychodynamic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Science,2026-08-14
psychodynamicest,3,demote_to_invalid,synthetic comparative of 'psychodynamic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Science,2026-08-14
psychogeneticer,3,demote_to_invalid,synthetic comparative of 'psychogenetic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Science,2026-08-14
psychogeneticest,3,demote_to_invalid,synthetic comparative of 'psychogenetic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Science,2026-08-14
psychogenicer,3,demote_to_invalid,synthetic comparative of 'psychogenic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Medical,2026-08-14
psychogenicest,3,demote_to_invalid,synthetic comparative of 'psychogenic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Medical,2026-08-14
psychogenouser,3,demote_to_invalid,synthetic comparative of 'psychogenous'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Medical,2026-08-14
psychogenousest,3,demote_to_invalid,synthetic comparative of 'psychogenous'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Medical,2026-08-14
psychogeographicaler,3,demote_to_invalid,synthetic comparative of 'psychogeographical'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Science,2026-08-14
psychogeographicalest,3,demote_to_invalid,synthetic comparative of 'psychogeographical'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Science,2026-08-14
psychogerontologicaler,3,demote_to_invalid,synthetic comparative of 'psychogerontological'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Medical,2026-08-14
psychogerontologicalest,3,demote_to_invalid,synthetic comparative of 'psychogerontological'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Medical,2026-08-14
ptomainicer,3,demote_to_invalid,synthetic comparative of 'ptomainic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Chemical,2026-08-14
ptomainicest,3,demote_to_invalid,synthetic comparative of 'ptomainic'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,Chemical,2026-08-14
pugnaciouser,3,demote_to_invalid,synthetic comparative of 'pugnacious'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
pugnaciousest,3,demote_to_invalid,synthetic comparative of 'pugnacious'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
puker,3,demote_to_invalid,synthetic comparative of 'puke'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
pukest,3,demote_to_invalid,synthetic comparative of 'puke'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
pullabler,3,demote_to_invalid,synthetic comparative of 'pullable'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
pullablest,3,demote_to_invalid,synthetic comparative of 'pullable'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
pulpouser,3,demote_to_invalid,synthetic comparative of 'pulpous'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
pulpousest,3,demote_to_invalid,synthetic comparative of 'pulpous'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
pulverabler,3,demote_to_invalid,synthetic comparative of 'pulverable'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
pulverablest,3,demote_to_invalid,synthetic comparative of 'pulverable'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
pulverizabler,3,demote_to_invalid,synthetic comparative of 'pulverizable'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
pulverizablest,3,demote_to_invalid,synthetic comparative of 'pulverizable'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
pumiceouser,3,demote_to_invalid,synthetic comparative of 'pumiceous'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
pumiceousest,3,demote_to_invalid,synthetic comparative of 'pumiceous'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
pumphandler,3,demote_to_invalid,synthetic comparative of 'pumphandle'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
pumplesser,3,demote_to_invalid,synthetic comparative of 'pumpless'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
pumplessest,3,demote_to_invalid,synthetic comparative of 'pumpless'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
punchabler,3,demote_to_invalid,synthetic comparative of 'punchable'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
punchablest,3,demote_to_invalid,synthetic comparative of 'punchable'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
punchblocker,3,demote_to_invalid,synthetic comparative of 'punchblock'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
pungenter,3,demote_to_invalid,synthetic comparative of 'pungent'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
pungentest,3,demote_to_invalid,synthetic comparative of 'pungent'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 300 of 8,809 stems; MW ruled on 183 and listed the comparative for 1 (blameworthy), which is excluded here",medium,yes,yes,General,2026-08-14
